name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-6.409768126,106.9961497",2022-07-16,29,22.2,25.1,32.7,22.2,25.8,22.7,87.3,30.81,100,16.67,rain,0,0,15.5,22.3,196.6,1010.4,69.6,7,29.6,2.6,3,30,2022-07-16T06:04:36,2022-07-16T17:51:40,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-17,32,24.1,26.9,39.2,24.1,29.1,24.1,85.8,0,0,0,rain,0,0,14,22.3,147.1,1009.8,60.7,6.9,206,17.8,8,30,2022-07-17T06:04:37,2022-07-17T17:51:50,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-18,32,23.8,27.6,39.2,23.8,30.8,24.3,83.2,0.01,100,4.17,rain,0,0,7.6,14.8,193.9,1008.8,49,5.7,243.4,21,8,60,2022-07-18T06:04:37,2022-07-18T17:52:00,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-19,32,24.4,28.2,39.2,24.4,31.9,24.5,81.7,0,0,0,rain,0,0,9.7,25.9,130.3,1008.4,42.9,6.4,251.5,21.8,9,60,2022-07-19T06:04:36,2022-07-19T17:52:10,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-20,32,25,28.3,39.2,25,32.3,24.8,82.1,0,0,0,rain,0,0,7.9,20.5,104.2,1009,48.7,5.9,236.3,20.4,8,30,2022-07-20T06:04:34,2022-07-20T17:52:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-21,32,24,27.8,37.9,24,30.6,23.8,79.8,0,0,0,rain,0,0,18.4,16.6,214.3,1009.2,38.7,6.1,259.3,22.4,9,30,2022-07-21T06:04:32,2022-07-21T17:52:28,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-22,32,24.9,27.7,37.9,24.9,30.9,24.3,82.3,0.31,100,8.33,rain,0,0,20.9,29.5,117.5,1010.2,49.9,5.3,243.3,21,9,30,2022-07-22T06:04:29,2022-07-22T17:52:37,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-23,32,24.3,28,39.2,24.3,31.2,24.2,80.7,1.44,100,8.33,rain,0,0,6.5,18.4,75,1009.4,44.3,7.2,222.3,19.3,9,30,2022-07-23T06:04:25,2022-07-23T17:52:45,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-24,32,24.2,27.9,37.9,24.2,30.8,23.8,79.5,6.1,100,20.83,rain,0,0,7.2,18.4,173.7,1008.1,46.6,7.3,253.8,22,8,30,2022-07-24T06:04:21,2022-07-24T17:52:52,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-25,31,24.9,27.6,36.5,24.9,30.1,23.9,81.1,2.95,100,12.5,rain,0,0,11.2,18.4,124.8,1008.3,67,6.1,223.7,19.3,8,30,2022-07-25T06:04:15,2022-07-25T17:52:59,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-26,32,24.4,27.8,36.8,24.4,30.2,23,76,0,0,0,rain,0,0,10.4,24.1,93.2,1008.9,48.5,7.1,194,16.8,7,30,2022-07-26T06:04:09,2022-07-26T17:53:06,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-27,32,24.1,27.8,36.8,24.1,30,22.7,74.8,0,0,0,,0,0,16.9,16.6,122.9,1008.7,43.8,6.2,261.5,22.5,9,10,2022-07-27T06:04:03,2022-07-27T17:53:12,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-28,33,24.8,28.4,39.3,24.8,31.5,23.6,76.2,0,0,0,,0,0,15.5,27.7,96,1008.3,41.4,7.7,193.6,16.6,9,30,2022-07-28T06:03:55,2022-07-28T17:53:18,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-29,33,25,28.5,40.6,25,32.4,24.3,78.6,2.69,100,8.33,rain,0,0,19.8,27.7,97.7,1008.5,44.8,8.2,251.1,21.8,9,30,2022-07-29T06:03:47,2022-07-29T17:53:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
